time, pos, colour
280,0.21177133518353838,1
281,0.22158749739373002,1
282,0.2332324591354762,1
283,0.19425992805299974,1
284,0.19042669968604828,1
285,0.2596358452498245,1
286,0.35327569978439977,1
287,0.3367630630352042,1
288,0.3362705433576974,1
289,0.27527069026285456,1
290,0.3141358133203414,1
291,0.34206314379410074,1
292,0.3153161712907199,1
293,0.2363431656813719,1
294,0.31367389131502277,1
295,0.2694602950354706,1
296,0.22907983563351628,1
297,0.30341307331002537,1
298,0.3724135136202869,1
299,0.432942631393118,1
300,0.5040907004471783,1
301,0.5149841619308363,1
302,0.5794963747955822,1
303,0.6387135799659693,1
304,0.6551538778698655,1
305,0.6667288037524738,1
306,0.8166591188550415,1
307,0.7959302631451237,1
308,0.7661158085363818,1
309,0.835632765828115,1
310,0.8247029582786636,1
311,0.8505692715769099,1
312,0.8866286974300189,1
313,0.928213625660018,1
314,0.9488781207991546,1
315,0.9994172099768043,1
316,0.980314837268029,1
317,1.0229893184340986,1
318,1.0514299790844603,1
319,1.0803940063392092,1
320,1.0215549098500056,1
321,1.0104096774382796,1
322,1.0725327028006508,1
323,1.0249752710184679,1
324,1.036954019279255,1
325,1.0244475484942508,1
326,1.0746865003969814,1
327,1.0939720506764914,1
328,1.1465054337226472,1
329,1.0939521421974376,1
330,1.1783134994972555,1
331,1.1908518660694791,1
332,1.1325390463269132,1
333,1.0663554030832554,1
334,0.9787018532220659,1
335,0.9729552918955218,1
336,0.9530113067683578,1
337,1.0086660097832536,1
338,1.1026830530992686,1
339,1.1628075438599026,1
340,1.1705318410672203,1
341,1.2864694080859393,1
342,1.208656742584345,1
343,1.2590752151218962,1
344,1.3392916784713993,1
345,1.2892856229401684,1
346,1.3189716524755601,1
347,1.3500453800325949,1
348,1.3975554639447851,1
349,1.4340441727646038,1
350,1.4048404224424087,1
351,1.430707236611539,1
352,1.4658358282604418,1
353,1.460547371141346,1
354,1.4790435469537495,1
355,1.5255776240617582,1
356,1.6160572266104904,1
357,1.5171881056077814,1
358,1.5069583947628795,1
359,1.4675158193755262,1
360,1.4772791210464706,1
361,1.5426815373486196,1
362,1.5496872401592598,1
363,1.5986263383875279,1
364,1.6805712067316279,1
365,1.715754193679496,1
366,1.6436370668709308,1
367,1.664048640444584,1
368,1.6344893084022205,1
369,1.620011823258477,1
370,1.6165101419923027,1
371,1.6439477823621804,1
372,1.594181365412865,1
373,1.643921258126902,1
374,1.595116818356134,1
375,1.5870401648066461,1
376,1.713372633511635,1
377,1.7394875612423586,1
378,1.6504647902888692,-5
379,1.5986891621533743,-5
380,1.545894347296905,-5
381,1.5019174027238125,-5
382,1.4842995679513864,-5
383,1.4202360086678245,-5
384,1.4276882892870155,-5
385,1.4591369450766831,-5
386,1.4913083107421279,-5
387,1.4748287990710924,-5
388,1.3491554065235114,-5
389,1.233620025377831,-5
390,1.1264932996347152,-5
391,1.1079954200996724,-5
392,1.0765774140680755,-5
393,1.0241409003902004,-5
394,0.9875970949673389,-5
395,0.8415877435964325,-5
396,0.8254780515276168,-5
397,0.7225185458348965,-5
398,0.600926795000797,-5
399,0.5293907234276346,-5
400,0.5430038046049206,-5
401,0.4459225347141862,-5
402,0.4195293495217318,-5
403,0.37190151214133577,-5
404,0.34185026805925883,-5
405,0.2761731830822589,-5
406,0.20855181073265744,-5
407,0.15440294312211192,1
408,0.14270849202152727,1
409,0.20805472301959388,1
410,0.16242519747576228,1
411,0.1973343489481414,1
412,0.20714179077707223,1
413,0.21712795658237014,1
414,0.20039367571294314,1
415,0.2641015425586017,1
416,0.26803852238845427,1
417,0.2230314662857415,1
418,0.2499301673138677,1
419,0.3511068389539964,1
420,0.38703662202268674,1
421,0.4414898858208236,1
422,0.4589346151100641,1
423,0.5310900793822225,1
424,0.5410026361476228,1
425,0.5784638840351841,1
426,0.5879507368060961,1
427,0.6569937881854786,1
428,0.6494572812220366,1
429,0.6976233742597197,1
430,0.6835657983264908,1
431,0.6967784533904832,1
432,0.6891649835904416,1
433,0.678118195568545,1
434,0.7528722913990189,1
435,0.7324277466221037,1
436,0.6485090448010012,1
437,0.5472770307318838,1
438,0.5375504407346724,1
439,0.6721725244443325,1
440,0.7776645584943458,1
441,0.7458358396949607,1
442,0.7712235009741072,1
443,0.8148836616472672,1
444,0.8555487177973056,1
445,0.8383192710010604,1
446,0.7804429210250138,1
447,0.7319476472530355,1
448,0.6712221070681658,1
449,0.7447863254579408,1
450,0.6929083711940811,1
451,0.6658549846757771,1
452,0.6988692500578646,1
453,0.6679026096514619,1
454,0.71426850619916,1
455,0.7421848827951517,1
456,0.7206713274263025,1
457,0.7372336285401221,1
458,0.6949367170357671,1
459,0.681610306976272,1
460,0.6861154197156805,1
461,0.6618914819993253,1
462,0.6435347902752321,1
463,0.6462796198462417,1
464,0.6824765264110206,1
465,0.7644707719762875,1
466,0.8095385065119765,1
467,0.772389612323483,1
468,0.733567980894581,1
469,0.6722999722542958,1
470,0.7232405982978227,1
471,0.6921652021232159,1
472,0.7014159649945135,1
473,0.7096429993422858,-5
474,0.6876375305289205,-5
475,0.6006812946150435,-5
476,0.558827190372223,-5
477,0.44429161137182155,-5
478,0.38089836177332714,-5
479,0.3052605644667442,-5
480,0.26193473071181406,-5
481,0.2341620263748136,-5
482,0.18823173747582286,-5
483,0.08511945249559673,-5
484,-0.054650775305389074,-5
485,-0.13837249241175298,-5
486,-0.11235235679025822,-5
487,-0.14499350255189059,-5
488,-0.1872899487984569,-5
489,-0.2245188916424816,-5
490,-0.30584135972077947,-5
491,-0.3913963880205267,-5
492,-0.40589670347375606,-5
493,-0.5101153110809351,-5
494,-0.6103602265838549,-5
495,-0.6108313278961304,-5
496,-0.6208817045037268,-5
497,-0.6328762347975798,1
498,-0.5753235858806849,1
499,-0.5249962155564979,-5
500,-0.5141613838065118,-5
501,-0.5068876054376775,-5
502,-0.5890065545345673,-5
503,-0.6723002521452401,-5
504,-0.764884641088648,-5
505,-0.8420744125697656,-5
506,-0.8521733169021697,-5
507,-0.9569601146342669,-5
508,-1.0216106519957129,-5
509,-1.0737559100742053,-5
510,-1.1581593639200174,-5
511,-1.2475157439041238,-5
512,-1.2992896402705525,-5
513,-1.3776383525506037,-5
514,-1.3578763937487754,-5
515,-1.2758119140865973,-5
516,-1.2773988959321982,-5
517,-1.3637193723479366,-5
518,-1.4636740096080312,-5
519,-1.535053080581378,-5
520,-1.539903660548351,-5
521,-1.597719178991614,-5
522,-1.649546284432124,1
523,-1.5728214906578744,1
524,-1.5484937331495272,1
525,-1.5525618665479608,1
526,-1.511147289612653,1
527,-1.4772246082986615,1
528,-1.4788466906507538,1
529,-1.5040219863630595,1
530,-1.459987756601216,1
531,-1.4252761452140454,1
532,-1.3398589032080899,1
533,-1.347195342056498,1
534,-1.280406964040826,1
535,-1.2777671797860346,1
536,-1.2339744333825093,1
537,-1.1843168300903542,1
538,-1.1600253093863657,1
539,-1.081324986709049,1
540,-1.0464640538091756,1
541,-1.0790024015488122,1
542,-1.0417269608448076,1
543,-0.9824206388570824,1
544,-0.9740687552069889,1
545,-0.9446370862083767,1
546,-0.9072683536488334,1
547,-0.974091438274874,1
548,-0.9592358937192873,1
549,-0.8340934508834301,1
550,-0.8406267432407774,1
551,-0.8247370775592558,1
552,-0.7705257936127193,1
553,-0.7877459303813865,1
554,-0.8008782614263463,1
555,-0.7294359701835521,1
556,-0.7675397211914889,1
557,-0.7306359079519833,1
558,-0.686766450861634,1
559,-0.6942523925066322,1
560,-0.6398084306213213,1
561,-0.6945054216842914,1
562,-0.6160366978916784,1
563,-0.6327537237619981,1
564,-0.6464751841781364,1
565,-0.6385443971620367,1
566,-0.5617035207670733,1
567,-0.5675221562211927,1
568,-0.48559025764949965,1
569,-0.37304963060005547,1
570,-0.39379001431177313,1
571,-0.30275285603136715,1
572,-0.34554247757710044,1
573,-0.3293043264798933,1
574,-0.3402463774477027,1
575,-0.32066728941284106,1
576,-0.29672147762625717,1
577,-0.3216710353061031,1
578,-0.3719340601273687,1
579,-0.3811681840218719,1
580,-0.37492024791932166,1
581,-0.28949985976111636,1
582,-0.2642239323837508,1
583,-0.27389734042934927,1
584,-0.19719322370284986,1
585,-0.19753938124480114,1
586,-0.24178652889007995,1
587,-0.20949540833413166,1
588,-0.12792038545958004,1
589,-0.14546266787395523,1
590,-0.11772619419479381,1
591,-0.11460848813679175,1
592,-0.10096718836839687,1
593,0.03650041643693441,1
594,-0.04773894191965262,1
595,-0.032786822614058755,1
596,0.008307306531455222,1
597,0.044239343692114755,1
598,0.027483301887837836,1
599,0.05893461859577895,1
600,0.057890287046087806,1
601,0.07792605649254297,1
602,0.21226244542591222,1
603,0.2665818490307655,1
604,0.27124624743432435,1
605,0.23931462400584852,1
606,0.2509950056572577,1
607,0.36105061992228926,1
608,0.3773284625140266,1
609,0.3643136593819166,1
610,0.33090831613911886,1
611,0.3665212272837843,1
612,0.33035136439646534,1
613,0.3837217382689233,1
614,0.3737317464975415,1
615,0.389813897228567,1
616,0.3617602059031344,1
617,0.39548490777900863,1
618,0.4608253256372306,1
619,0.41420300272346405,1
620,0.44962897536612656,1
621,0.3674085957591581,1
622,0.40434961532123664,1
623,0.45519534194914635,1
624,0.527296527049025,1
625,0.5678063863459879,1
626,0.5455794693886657,1
627,0.6262757997467815,1
628,0.619980959611076,1
629,0.6604435857507212,1
630,0.669941787319685,1
631,0.6649194655711167,1
632,0.6734223614295183,1
633,0.6824544003657195,1
634,0.6759884186911607,1
635,0.692274244805964,1
636,0.7339370936662514,1
637,0.7909705751406774,1
638,0.8012752032380771,1
639,0.8194456967464445,1
640,0.8662032185177218,1
641,0.9128030388058269,1
642,0.858943058742307,1
643,0.8860908782253852,1
644,0.9391972485656647,1
645,0.9179014667219034,1
646,0.8732937526522921,1
647,0.8564628941770157,1
648,0.8856302706627316,1
649,0.9794730951251114,1
650,1.0609412949885715,1
651,1.0582269480299538,1
652,1.090247508672797,1
653,1.0496833192719908,1
654,1.0915362578508223,1
655,1.0597569125230804,1
656,1.00176118016119,1
657,0.9997395129424206,1
658,1.1622019753977826,1
659,1.1157979145054322,1
660,1.1617353405951443,1
661,1.2187426681704985,1
662,1.2322998086082237,1
663,1.2493984035903878,1
664,1.1946502663187892,1
665,1.1009432802842576,1
666,1.1487593008393215,1
667,1.1501822709219585,1
668,1.2465603884302987,1
669,1.2121302979329542,1
670,1.2105434702714069,1
671,1.1845170523604287,1
672,1.1979753520423198,1
673,1.2464737436899005,1
674,1.2113872476757401,1
675,1.2408342524268225,1
676,1.2265752735866342,1
677,1.2166553267910099,1
678,1.1429035274238672,1
679,1.080286159774044,1
680,1.1030196069650584,1
681,1.1228357098700843,1
682,1.0897075616930978,1
683,1.1149707365074717,1
684,1.0673174070996696,1
685,1.1029103969032532,1
686,1.0085832310587004,1
687,1.0809713967794585,1
688,1.0637945889605431,1
689,1.0771347237823556,1
690,1.0491879165924654,1
691,1.088753980392374,1
692,1.0965046586542737,1
693,1.0682797504538715,1
694,1.102164880848198,1
695,1.0895743388612438,1
696,1.0802346420013178,1
697,1.052345750970027,1
698,1.0390331352527131,-5
699,1.0144469754973873,-5
700,0.9237015858526729,-5
701,0.9207207826282966,-5
702,0.8739055382916475,-5
703,0.8253651921764092,-5
704,0.7480264763591411,-5
705,0.713078831561054,-5
706,0.7183114217752756,-5
707,0.7545785844027532,-5
708,0.6337694326605579,-5
709,0.5467100802268114,-5
710,0.4360453508578526,-5
711,0.5079576803038371,-5
712,0.4219211412286146,-5
713,0.33580553471562263,-5
714,0.3691340588815435,-5
715,0.3816023304488679,-5
716,0.32066440547684233,-5
717,0.31636081638433566,-5
718,0.31563661710892577,-5
719,0.26807398796570414,-5
720,0.2652983699877355,-5
721,0.24549190234545726,-5
722,0.2080178786884808,1
723,0.2750477988390597,1
724,0.34890981454518527,1
725,0.3886491664083514,1
726,0.38876937019215235,1
727,0.3100082966504072,1
728,0.34010839281782196,1
729,0.4135275703183564,1
730,0.39414427219296744,1
