0.,0.1287647870400853,0.5090354888972576,1.0706147037154121
0.01,0.1261475376074573,0.5013792327613975,1.0578215820624448
0.02,0.12356092229224033,0.4937772277982055,1.0451081980013188
0.03,0.12100541002223572,0.4862338703307623,1.0324829991003883
0.04,0.11848142844914182,0.47875260295483485,1.0199513071936952
0.05,0.11598935821142357,0.47133624798625784,1.0075169946427065
0.06,0.11352953142283716,0.46398715720529926,0.995183021884032
0.07,0.11110223215188718,0.45670730378949825,0.9829517049428108
0.08,0.10870769796119144,0.4494983462817817,0.9708248740443829
0.09,0.10634612202172387,0.4423616764082948,0.9588039780426527
0.1,0.10401765552391558,0.4352984563282345,0.9468901580775969
0.11,0.10172241021789366,0.42830964954376277,0.9350843020729075
0.12,0.09946046097870931,0.4213960447391061,0.923387086495714
0.13,0.09723184833119179,0.41455827745766133,0.9117990092216869
0.14,0.0950365808936869,0.40779684770332464,0.900320415944704
0.15,0.09287463771600803,0.4011121352176789,0.888951521752679
0.16,0.09074597049762487,0.39450441270467257,0.8776924289897928
0.17,0.08865050567929564,0.387973857354158,0.8665431422044955
0.18,0.08658814640620671,0.3815205609379964,0.8555035807696683
0.19,0.08455877436394471,0.3751445386961029,0.8445735896154082
0.2,0.08256225149079342,0.36884573718795133,0.8337529484121058
0.21,0.08059842157124936,0.36262404125324554,0.8230413794673477
0.22,0.07866711171650895,0.3564792802008638,0.812438554545521
0.23,0.07676813373816731,0.3504112333258066,0.8019441007779504
0.24,0.07490128542157502,0.3444196348384187,0.7915576058000965
0.25,0.07306635170533146,0.3385041782776386,0.781278622228035
0.26,0.0712631057732811,0.33266452046980693,0.7711066715673891
0.27,0.06949131006518515,0.3269002850860957,0.761041247689667
0.28,0.06775071721198864,0.3212110658445858,0.7510818195994569
0.29,0.06604107090130501,0.3155964293970325,0.7412278344021912
0.3,0.06436210667843091,0.3100559179354692,0.731478719388563
0.31,0.06271355268787723,0.3045890515493131,0.7218338841176515
0.32,0.06109513036008228,0.29919533036013607,0.7122927222016848
0.33,0.05950655504764586,0.29387423645799743,0.7028546128777899
0.34,0.05794753661512128,0.28862523566049864,0.6935189224166011
0.35000000000000003,0.056417779986095554,0.2834477791133311,0.6842850052775928
0.36,0.05491698565100803,0.27834130419845904,0.6751522052538369
0.37,0.05344485013888712,0.27330523810263274,0.666119856405655
0.38,0.05200106645592901,0.26833899563028024,0.6571872839076636
0.39,0.05058532449360541,0.2634419826201009,0.6483538048001489
0.4,0.049197311408764786,0.25861359638699416,0.6396187286576432
0.41000000000000003,0.04783671197798308,0.2538532266639646,0.6309813581854865
0.42,0.04650320892823057,0.24916025678491605,0.6224409897539022
0.43,0.04519648324574005,0.2445340631849474,0.6139969138779906
0.44,0.043916214464799735,0.23997401815741712,0.6056484156510644
0.45,0.04266208093804378,0.2354794891559797,0.597394775137876
0.46,0.0414337600896714,0.23104983979066004,0.5892352677335085
0.47000000000000003,0.040230928509335434,0.22668443042318442,0.5811691644930113
0.48,0.039053262892851805,0.22238261872261622,0.5731957324362446
0.49,0.0379004388159218,0.2181437601850289,0.565314234831852
0.5,0.03677213236667054,0.2139672086205407,0.5575239314637862
0.51,0.035668019613079624,0.20985231661065976,0.5498240788833676
0.52,0.03458777692102116,0.20579843593855834,0.542213930649477
0.53,0.03353108111867345,0.20180491799459954,0.534692737559121
0.54,0.032497609651558367,0.19787111415917108,0.5272597478702968
0.55,0.031487040728821816,0.19399637616464496,0.5199142075188098
0.56,0.030499053461314016,0.19018005643807048,0.512655360330434
0.5700000000000001,0.02953332799198823,0.186421508426018,0.5054824482295969
0.58,0.02858954561908184,0.18272008690282326,0.4983947114455551
0.59,0.027667388912513115,0.1790751482633336,0.4913913887168662
0.6,0.026766541823882998,0.17548605080112648,0.4844717174947924
0.61,0.025886689790445085,0.17195215497304964,0.4776349341461385
0.62,0.025027519833378243,0.16847282365083738,0.470880274155905
0.63,0.02418872065063426,0.1650474223604584,0.4642069723300241
0.64,0.023369982704727624,0.16167531950977865,0.45761426299835967
0.65,0.022570998305610372,0.15835588660505184,0.4511013802180613
0.66,0.021791461688961376,0.15508849845668815,0.4446675579772984
0.67,0.021031069090077542,0.151872533374705,0.4383120303993376
0.68,0.02028951881358058,0.1487073733542147,0.4320340319468696
0.6900000000000001,0.019566511299132738,0.14559240425127068,0.42583279762645704
0.7000000000000001,0.018861749183342835,0.14252701594936015,0.419707563192927
0.71,0.018174937358031572,0.1395106025168022,0.41365756535351217
